goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0000731	DNA synthesis involved in DNA repair	47	1	TRIM25|0	0.0891339467584463	11.219070133963752	0.08548660056264201	1
GO:0051353	positive regulation of oxidoreductase activity	47	1	KRAS|0	0.0891339467584463	11.219070133963752	0.08548660056264201	1
GO:0070534	protein K63-linked ubiquitination	47	1	SASH1|1	0.0891339467584463	11.219070133963752	0.08548660056264201	1
GO:0048511	rhythmic process	259	2	MTNR1A|0;NTRK1|0	0.4911849406476083	4.071786071786072	0.08596645548619097	1
GO:0006511	ubiquitin-dependent protein catabolic process	556	3	RPL11|1;TRIM25|0;RPL23|1	1.0544356254828966	2.8451239008792966	0.0866910866486974	1
GO:0048518	positive regulation of biological process	5307	14	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPS15A|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;LRRN3|1;TNIP2|0	10.064550115895202	1.3910209436872336	0.08717556633019963	1
GO:0006301	postreplication repair	48	1	TRIM25|0	0.09103041371075367	10.98533950617284	0.08722668948334722	1
GO:2000351	regulation of endothelial cell apoptotic process	48	1	TNIP2|0	0.09103041371075367	10.98533950617284	0.08722668948334722	1
GO:0080090	regulation of primary metabolic process	5313	14	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPS14|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	10.075928917609046	1.389450056116723	0.08791578397971012	1
GO:0070646	protein modification by small protein removal	264	2	IKBKG|0;TNIP2|0	0.5006672754091451	3.9946689113355784	0.08881632309040921	1
GO:0019941	modification-dependent protein catabolic process	562	3	RPL11|1;TRIM25|0;RPL23|1	1.065814427196741	2.8147489126136813	0.08887116312051024	1
GO:0000186	activation of MAPKK activity	49	1	NTRK1|0	0.09292688066306104	10.761148904006047	0.08896358985574493	1
GO:0043412	macromolecule modification	3875	11	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	7.348809440191051	1.49684109916368	0.0896228228123962	1
GO:0009895	negative regulation of catabolic process	266	2	RPL11|1;RPL23|1	0.5044602093137599	3.9646338067390703	0.0899643498834114	1
GO:0010948	negative regulation of cell cycle process	266	2	RPL26|1;RPL23|1	0.5044602093137599	3.9646338067390703	0.0899643498834114	1
GO:0042267	natural killer cell mediated cytotoxicity	50	1	SERPINB4|0	0.0948233476153684	10.545925925925927	0.09069730729822412	1
GO:0042982	amyloid precursor protein metabolic process	50	1	APP|0	0.0948233476153684	10.545925925925927	0.09069730729822412	1
GO:0060425	lung morphogenesis	50	1	KRAS|0	0.0948233476153684	10.545925925925927	0.09069730729822412	1
GO:0007165	signal transduction	4848	13	APP|0;KRAS|0;MTNR1A|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;CALML5|0;TNIP2|0	9.19407178478612	1.413954589903435	0.09155789035385464	1
GO:0032103	positive regulation of response to external stimulus	269	2	APP|0;SASH1|1	0.5101496101706819	3.920418559823765	0.09169489658989827	1
GO:0043632	modification-dependent macromolecule catabolic process	570	3	RPL11|1;TRIM25|0;RPL23|1	1.0809861628151998	2.7752436647173493	0.09181488695381612	1
GO:0043085	positive regulation of catalytic activity	1292	5	APP|0;KRAS|0;NTRK1|0;IKBKG|0;SASH1|1	2.4502353023811194	2.0406203417039332	0.09232378427150145	1
GO:0032768	regulation of monooxygenase activity	51	1	KRAS|0	0.09671981456767577	10.33914306463326	0.09242784741967003	1
GO:0042490	mechanoreceptor differentiation	51	1	NTRK1|0	0.09671981456767577	10.33914306463326	0.09242784741967003	1
GO:0045806	negative regulation of endocytosis	51	1	APP|0	0.09671981456767577	10.33914306463326	0.09242784741967003	1
GO:0071320	cellular response to cAMP	51	1	APP|0	0.09671981456767577	10.33914306463326	0.09242784741967003	1
GO:1901799	negative regulation of proteasomal protein catabolic process	51	1	RPL11|1	0.09671981456767577	10.33914306463326	0.09242784741967003	1
GO:1901699	cellular response to nitrogen compound	575	3	APP|0;NTRK1|0;RPL23|1	1.0904684975767367	2.751111111111111	0.093675918152964055	1
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	52	1	IKBKG|0	0.09861628151998314	10.140313390313391	0.09415521581947695	1
GO:2000112	regulation of cellular macromolecule biosynthetic process	3447	10	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL26|1;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.537121584603498	1.529725257604573	0.09497611791589655	1
GO:0097193	intrinsic apoptotic signaling pathway	275	2	RPL11|1;RPL26|1	0.5215284118845263	3.8348821548821546	0.09518602480090665	1
GO:0060548	negative regulation of cell death	927	4	KRAS|0;NTRK1|0;IKBKG|0;TNIP2|0	1.75802486478893	2.275280674417676	0.09520531423627854	1
GO:0043068	positive regulation of programmed cell death	580	3	NTRK1|0;RPL11|1;RPL26|1	1.0999508323382734	2.727394636015326	0.09555308051731648	1
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	53	1	IKBKG|0	0.10051274847229051	9.948986722571629	0.09587941808756861	1
GO:0010332	response to gamma radiation	53	1	RPL26|1	0.10051274847229051	9.948986722571629	0.09587941808756861	1
GO:0031663	lipopolysaccharide-mediated signaling pathway	53	1	SASH1|1	0.10051274847229051	9.948986722571629	0.09587941808756861	1
GO:0072577	endothelial cell apoptotic process	53	1	TNIP2|0	0.10051274847229051	9.948986722571629	0.09587941808756861	1
GO:2000401	regulation of lymphocyte migration	53	1	APP|0	0.10051274847229051	9.948986722571629	0.09587941808756861	1
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	53	1	RUNX3|0	0.10051274847229051	9.948986722571629	0.09587941808756861	1
GO:0002429	immune response-activating cell surface receptor signaling pathway	277	2	KRAS|0;IKBKG|0	0.5253213457891409	3.8071934750635115	0.09635846059930886	1
GO:0051172	negative regulation of nitrogen compound metabolic process	2128	7	APP|0;RUNX3|0;RPL11|1;RPS14|1;SERPINB4|0;MFHAS1|1;RPL23|1	4.035681674510079	1.734527290448343	0.09692221517196575	1
GO:0031325	positive regulation of cellular metabolic process	3007	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL26|1;IKBKG|0;MFHAS1|1;SASH1|1;TNIP2|0	5.702676125588256	1.578206407271921	0.09742308985797432	1
GO:0002228	natural killer cell mediated immunity	54	1	SERPINB4|0	0.10240921542459787	9.76474622770919	0.09760045980440679	1
GO:0065008	regulation of biological quality	3471	10	APP|0;KRAS|0;NTRK1|0;RPL11|1;RPS14|1;RPS17|1;MFHAS1|1;RPL23|1;LRRN3|1;TNIP2|0	6.582636791458874	1.5191480734551897	0.09867072168992863	1
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	55	1	RPL26|1	0.10430568237690524	9.587205387205389	0.09931834654101235	1
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	56	1	RPL26|1	0.10620214932921261	9.416005291005291	0.1010330838589788	1
GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	56	1	RPL26|1	0.10620214932921261	9.416005291005291	0.1010330838589788	1
GO:0031323	regulation of cellular metabolic process	5417	14	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL11|1;RPL26|1;RPS14|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;TNIP2|0	10.273161480649012	1.3627742566269427	0.10145618847977544	1
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	57	1	RPL39|1	0.10809861628151998	9.250812215724496	0.10274467731048442	1
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	57	1	RPL26|1	0.10809861628151998	9.250812215724496	0.10274467731048442	1
GO:0072678	T cell migration	57	1	APP|0	0.10809861628151998	9.250812215724496	0.10274467731048442	1
GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	57	1	RPL26|1	0.10809861628151998	9.250812215724496	0.10274467731048442	1
GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	57	1	RPL26|1	0.10809861628151998	9.250812215724496	0.10274467731048442	1
GO:0046649	lymphocyte activation	601	3	RUNX3|0;NTRK1|0;TNIP2|0	1.1397766383367283	2.6320946570530594	0.10360988123422299	1
GO:0035308	negative regulation of protein dephosphorylation	58	1	MFHAS1|1	0.10999508323382734	9.09131545338442	0.10445313243831389	1
GO:0045685	regulation of glial cell differentiation	58	1	APP|0	0.10999508323382734	9.09131545338442	0.10445313243831389	1
GO:0071345	cellular response to cytokine stimulus	959	4	KRAS|0;TRIM25|0;IKBKG|0;TNIP2|0	1.818711807262766	2.199358900088827	0.10468450124350182	1
GO:0006355	regulation of transcription, DNA-templated	3057	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	5.797499473203624	1.5523934140224622	0.10583482336374228	1
GO:0034121	regulation of toll-like receptor signaling pathway	59	1	MFHAS1|1	0.11189155018613471	8.937225360954175	0.10615845477586683	1
GO:0038095	Fc-epsilon receptor signaling pathway	59	1	IKBKG|0	0.11189155018613471	8.937225360954175	0.10615845477586683	1
GO:0046635	positive regulation of alpha-beta T cell activation	59	1	RUNX3|0	0.11189155018613471	8.937225360954175	0.10615845477586683	1
GO:0032496	response to lipopolysaccharide	294	2	SASH1|1;TNIP2|0	0.5575612839783662	3.5870496346686824	0.10649255789035061	1
GO:0007268	chemical synaptic transmission	611	3	APP|0;KRAS|0;NTRK1|0	1.158741307859802	2.5890161847608657	0.10754221557874355	1
GO:0098916	anterograde trans-synaptic signaling	611	3	APP|0;KRAS|0;NTRK1|0	1.158741307859802	2.5890161847608657	0.10754221557874355	1
GO:0046637	regulation of alpha-beta T cell differentiation	60	1	RUNX3|0	0.11378801713844208	8.788271604938272	0.10786064984717825	1
GO:0061515	myeloid cell development	60	1	APP|0	0.11378801713844208	8.788271604938272	0.10786064984717825	1
GO:1901698	response to nitrogen compound	970	4	APP|0;NTRK1|0;TRIM25|0;RPL23|1	1.839572943738147	2.174417716685758	0.10804398680603144	1
GO:0045596	negative regulation of cell differentiation	615	3	APP|0;RUNX3|0;KRAS|0	1.1663271756690314	2.5721770551038845	0.10913203831468898	1
GO:0014015	positive regulation of gliogenesis	61	1	APP|0	0.11568448409074945	8.644201578627808	0.10955972316693008	1
GO:0051966	regulation of synaptic transmission, glutamatergic	61	1	NTRK1|0	0.11568448409074945	8.644201578627808	0.10955972316693008	1
GO:0099537	trans-synaptic signaling	619	3	APP|0;KRAS|0;NTRK1|0	1.1739130434782608	2.555555555555556	0.1107313898513782	1
GO:0044092	negative regulation of molecular function	979	4	APP|0;RPL11|1;SERPINB4|0;RPL23|1	1.8566411463089132	2.1544281769000873	0.1108304159604685	1
GO:0001910	regulation of leukocyte mediated cytotoxicity	62	1	SERPINB4|0	0.11758095104305681	8.504778972520908	0.11125568024046961	1
GO:0031571	mitotic G1 DNA damage checkpoint	62	1	RPL26|1	0.11758095104305681	8.504778972520908	0.11125568024046961	1
GO:0044819	mitotic G1/S transition checkpoint	62	1	RPL26|1	0.11758095104305681	8.504778972520908	0.11125568024046961	1
GO:0090398	cellular senescence	62	1	KRAS|0	0.11758095104305681	8.504778972520908	0.11125568024046961	1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	304	2	KRAS|0;IKBKG|0	0.5765259535014399	3.4690545808966866	0.11258720558862345	1
GO:0099536	synaptic signaling	624	3	APP|0;KRAS|0;NTRK1|0	1.1833953782397977	2.535078347578348	0.11274385433619194	1
GO:0008088	axo-dendritic transport	63	1	APP|0	0.11947741799536418	8.369782480893592	0.11294852656382115	1
GO:0044783	G1 DNA damage checkpoint	63	1	RPL26|1	0.11947741799536418	8.369782480893592	0.11294852656382115	1
GO:0051865	protein autoubiquitination	63	1	SASH1|1	0.11947741799536418	8.369782480893592	0.11294852656382115	1
GO:0009987	cellular process	13134	27	APP|0;RUNX3|0;KRAS|0;MTNR1A|0;NTRK1|0;RPL11|1;RPL26|1;RPL31|1;RPL35A|1;RPL39|1;RPL41|1;RPS14|1;RPS15A|1;RPS17|1;RPS18|1;RPS21|1;RPS29|1;SERPINB4|0;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;RPL35|1;SASH1|1;CALML5|0;LRRN3|1;TNIP2|0	24.90819695160497	1.0839805086036243	0.1131149147088435	1
GO:0010556	regulation of macromolecule biosynthetic process	3560	10	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL26|1;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.75142235021423	1.48116937161881	0.11316949102735396	1
GO:0002237	response to molecule of bacterial origin	305	2	SASH1|1;TNIP2|0	0.5784224204537473	3.4576806314511233	0.11320182291751812	1
GO:0032147	activation of protein kinase activity	305	2	NTRK1|0;IKBKG|0	0.5784224204537473	3.4576806314511233	0.11320182291751812	1
GO:1903506	regulation of nucleic acid-templated transcription	3106	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	5.890426353866685	1.5279029834728484	0.11450059394865297	1
GO:0016239	positive regulation of macroautophagy	64	1	IKBKG|0	0.12137388494767155	8.23900462962963	0.11463826762370377	1
GO:0051705	multi-organism behavior	64	1	APP|0	0.12137388494767155	8.23900462962963	0.11463826762370377	1
GO:0010942	positive regulation of cell death	629	3	NTRK1|0;RPL11|1;RPL26|1	1.1928777130013344	2.51492669139728	0.11477091879468104	1
GO:0051056	regulation of small GTPase mediated signal transduction	308	2	KRAS|0;NTRK1|0	0.5841118213106693	3.4240019240019244	0.11505114505722136	1
GO:0008285	negative regulation of cell proliferation	630	3	APP|0;RUNX3|0;NTRK1|0	1.1947741799536418	2.510934744268078	0.115178069474698	1
GO:2001141	regulation of RNA biosynthetic process	3112	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	5.901805155580529	1.5249571550985432	0.11559043038656669	1
GO:0048678	response to axon injury	65	1	NTRK1|0	0.12327035189997892	8.112250712250713	0.11632490889754576	1
GO:0006513	protein monoubiquitination	66	1	TRIM25|0	0.12516681885228628	7.989337822671157	0.1180084558534985	1
GO:0040014	regulation of multicellular organism growth	66	1	APP|0	0.12516681885228628	7.989337822671157	0.1180084558534985	1
GO:0007422	peripheral nervous system development	67	1	RUNX3|0	0.12706328580459367	7.870093974571586	0.119688913950454	1
GO:0043507	positive regulation of JUN kinase activity	67	1	SASH1|1	0.12706328580459367	7.870093974571586	0.119688913950454	1
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	67	1	RPS21|1	0.12706328580459367	7.870093974571586	0.119688913950454	1
GO:0042981	regulation of apoptotic process	1405	5	KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TNIP2|0	2.664536067991852	1.8764992750757876	0.12119359624199033	1
GO:0030433	ubiquitin-dependent ERAD pathway	68	1	TRIM25|0	0.12895975275690102	7.754357298474946	0.12136628863805721	1
GO:0051603	proteolysis involved in cellular protein catabolic process	648	3	RPL11|1;TRIM25|0;RPL23|1	1.2289105850951745	2.4411865569272977	0.12260405603016267	1
GO:0050871	positive regulation of B cell activation	69	1	TNIP2|0	0.13085621970920838	7.641975308641976	0.12304058535672291	1
GO:0030098	lymphocyte differentiation	321	2	RUNX3|0;NTRK1|0	0.6087658916906651	3.285335179416177	0.12315657783227207	1
GO:0070848	response to growth factor	651	3	APP|0;RUNX3|0;NTRK1|0	1.2345999859520966	2.429936849291688	0.12385933706962571	1
GO:0033555	multicellular organismal response to stress	70	1	NTRK1|0	0.13275268666151577	7.532804232804233	0.12471180953764904	1
GO:0050830	defense response to Gram-positive bacterium	70	1	RPL39|1	0.13275268666151577	7.532804232804233	0.12471180953764904	1
GO:0071479	cellular response to ionizing radiation	70	1	RPL26|1	0.13275268666151577	7.532804232804233	0.12471180953764904	1
GO:0072401	signal transduction involved in DNA integrity checkpoint	70	1	RPL26|1	0.13275268666151577	7.532804232804233	0.12471180953764904	1
GO:0072422	signal transduction involved in DNA damage checkpoint	70	1	RPL26|1	0.13275268666151577	7.532804232804233	0.12471180953764904	1
GO:1903901	negative regulation of viral life cycle	70	1	TRIM25|0	0.13275268666151577	7.532804232804233	0.12471180953764904	1
GO:0043067	regulation of programmed cell death	1419	5	KRAS|0;NTRK1|0;RPL11|1;RPL26|1;TNIP2|0	2.691086605324155	1.857985540156083	0.1250526701186062	1
GO:0031324	negative regulation of cellular metabolic process	2265	7	APP|0;RUNX3|0;RPL11|1;RPS14|1;SERPINB4|0;MFHAS1|1;RPL23|1	4.295497646976188	1.6296132777368983	0.12517615887356603	1
GO:0021675	nerve development	71	1	NTRK1|0	0.13464915361382312	7.426708398539385	0.12637996660283468	1
GO:0043367	CD4-positive, alpha-beta T cell differentiation	71	1	RUNX3|0	0.13464915361382312	7.426708398539385	0.12637996660283468	1
GO:0043627	response to estrogen	71	1	TRIM25|0	0.13464915361382312	7.426708398539385	0.12637996660283468	1
GO:0072395	signal transduction involved in cell cycle checkpoint	71	1	RPL26|1	0.13464915361382312	7.426708398539385	0.12637996660283468	1
GO:0008283	cell proliferation	1844	6	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS15A|1;RPL23|1	3.4970850600547867	1.7157146300313328	0.12751317219595237	1
GO:0010564	regulation of cell cycle process	660	3	APP|0;RPL26|1;RPL23|1	1.2516681885228629	2.396801346801347	0.12765466884119114	1
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	72	1	MTNR1A|0	0.1365456205661305	7.323559670781893	0.1280450619650917	1
GO:0008344	adult locomotory behavior	72	1	APP|0	0.1365456205661305	7.323559670781893	0.1280450619650917	1
GO:0050886	endocrine process	73	1	KRAS|0	0.13844208751843787	7.223236935565703	0.12970710102805916	1
GO:1904035	regulation of epithelial cell apoptotic process	73	1	TNIP2|0	0.13844208751843787	7.223236935565703	0.12970710102805916	1
GO:0034097	response to cytokine	1040	4	KRAS|0;TRIM25|0;IKBKG|0;TNIP2|0	1.9723256303996628	2.0280626780626783	0.13058452548267596	1
GO:1901992	positive regulation of mitotic cell cycle phase transition	74	1	APP|0	0.14033855447074522	7.125625625625626	0.1313660891862236	1
GO:0050727	regulation of inflammatory response	334	2	APP|0;MFHAS1|1	0.6334199620706609	3.157462852073631	0.13140258804118943	1
GO:0043900	regulation of multi-organism process	336	2	TRIM25|0;SASH1|1	0.6372128959752756	3.1386684303350973	0.13268297527106587	1
GO:0006351	transcription, DNA-templated	3202	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.072487181288192	1.4820945242556736	0.13268719831571474	1
GO:0009628	response to abiotic stimulus	1047	4	APP|0;KRAS|0;NTRK1|0;RPL26|1	1.9856008990658143	2.014503519756624	0.13294511239580653	1
GO:0031341	regulation of cell killing	76	1	SERPINB4|0	0.14413148837535997	6.938109161793373	0.1346749343203898	1
GO:0060291	long-term synaptic potentiation	76	1	APP|0	0.14413148837535997	6.938109161793373	0.1346749343203898	1
GO:0031326	regulation of cellular biosynthetic process	3683	10	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL26|1;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.9846877853480365	1.4317032210054204	0.1352833465059018	1
GO:0045582	positive regulation of T cell differentiation	77	1	RUNX3|0	0.14602795532766732	6.848003848003849	0.1363248020397141	1
GO:0034644	cellular response to UV	78	1	RPL26|1	0.1479244222799747	6.760208926875594	0.13797164034090992	1
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	78	1	APP|0	0.1479244222799747	6.760208926875594	0.13797164034090992	1
GO:0035249	synaptic transmission, glutamatergic	79	1	NTRK1|0	0.14982088923228207	6.674636661978435	0.13961545457290314	1
GO:0030900	forebrain development	347	2	APP|0;KRAS|0	0.6580740324506567	3.039171736578077	0.13977816982099522	1
GO:1901990	regulation of mitotic cell cycle phase transition	347	2	APP|0;RPL26|1	0.6580740324506567	3.039171736578077	0.13977816982099522	1
GO:0097659	nucleic acid-templated transcription	3238	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.140759991571258	1.4656166357834053	0.13991676044152512	1
GO:0002252	immune effector process	1071	4	APP|0;SERPINB4|0;TRIM25|0;CALML5|0	2.0311161059211913	1.9693605837396686	0.1411789723516449	1
GO:0048013	ephrin receptor signaling pathway	80	1	NTRK1|0	0.15171735618458945	6.5912037037037035	0.14125625007555387	1
GO:0051098	regulation of binding	351	2	APP|0;RPL11|1	0.6656599002598862	3.004537300833597	0.14237968990575867	1
GO:0032774	RNA biosynthetic process	3251	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.165414061951253	1.4597559725212756	0.1425818183383747	1
GO:0043506	regulation of JUN kinase activity	81	1	SASH1|1	0.1536138231368968	6.509830818472794	0.14289403217966912	1
GO:0051341	regulation of oxidoreductase activity	81	1	KRAS|0	0.1536138231368968	6.509830818472794	0.14289403217966912	1
GO:2001022	positive regulation of response to DNA damage stimulus	81	1	RPL26|1	0.1536138231368968	6.509830818472794	0.14289403217966912	1
GO:0035710	CD4-positive, alpha-beta T cell activation	82	1	RUNX3|0	0.15551029008920417	6.430442637759712	0.14452880620701813	1
GO:0060333	interferon-gamma-mediated signaling pathway	82	1	TRIM25|0	0.15551029008920417	6.430442637759712	0.14452880620701813	1
GO:0061097	regulation of protein tyrosine kinase activity	82	1	APP|0	0.15551029008920417	6.430442637759712	0.14452880620701813	1
GO:0106027	neuron projection organization	82	1	APP|0	0.15551029008920417	6.430442637759712	0.14452880620701813	1
GO:0044257	cellular protein catabolic process	700	3	RPL11|1;TRIM25|0;RPL23|1	1.3275268666151576	2.25984126984127	0.14503533953339676	1
GO:0007215	glutamate receptor signaling pathway	83	1	APP|0	0.15740675704151155	6.3529674252565815	0.14616057747034628	1
GO:0048525	negative regulation of viral process	83	1	TRIM25|0	0.15740675704151155	6.3529674252565815	0.14616057747034628	1
GO:1901184	regulation of ERBB signaling pathway	83	1	APP|0	0.15740675704151155	6.3529674252565815	0.14616057747034628	1
GO:0052548	regulation of endopeptidase activity	357	2	APP|0;SERPINB4|0	0.6770387019737304	2.954040875609503	0.14630242903247948	1
GO:0042176	regulation of protein catabolic process	359	2	RPL11|1;RPL23|1	0.6808316358783452	2.9375838233776954	0.14761531615186785	1
GO:0009719	response to endogenous stimulus	1497	5	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL23|1	2.83901102760413	1.761176674336327	0.14763424500210764	1
GO:0009889	regulation of biosynthetic process	3747	10	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPL26|1;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	7.106061670295708	1.4072492561950796	0.14773792708607614	1
GO:0032101	regulation of response to external stimulus	712	3	APP|0;MFHAS1|1;SASH1|1	1.350284470042846	2.221754057428215	0.15040419234003333	1
GO:0033273	response to vitamin	86	1	TRIM25|0	0.16309615789843365	6.131352282515073	0.151037927668628	1
GO:0046634	regulation of alpha-beta T cell activation	86	1	RUNX3|0	0.16309615789843365	6.131352282515073	0.151037927668628	1
GO:0019233	sensory perception of pain	87	1	NTRK1|0	0.164992624850741	6.060876968922947	0.15265774082338324	1
GO:0070887	cellular response to chemical stimulus	2837	8	APP|0;KRAS|0;NTRK1|0;TRIM25|0;IKBKG|0;RPL23|1;SASH1|1;TNIP2|0	5.380276743696003	1.48691236178018	0.15296846261336272	1
GO:0007631	feeding behavior	88	1	APP|0	0.1668890918030484	5.992003367003367	0.15427457764301378	1
GO:0010595	positive regulation of endothelial cell migration	88	1	SASH1|1	0.1668890918030484	5.992003367003367	0.15427457764301378	1
GO:0036503	ERAD pathway	88	1	TRIM25|0	0.1668890918030484	5.992003367003367	0.15427457764301378	1
GO:0045621	positive regulation of lymphocyte differentiation	88	1	RUNX3|0	0.1668890918030484	5.992003367003367	0.15427457764301378	1
GO:1901989	positive regulation of cell cycle phase transition	88	1	APP|0	0.1668890918030484	5.992003367003367	0.15427457764301378	1
GO:1902106	negative regulation of leukocyte differentiation	88	1	RUNX3|0	0.1668890918030484	5.992003367003367	0.15427457764301378	1
GO:0060079	excitatory postsynaptic potential	89	1	APP|0	0.16878555875535575	5.92467748647524	0.15588844338643282	1
GO:0072676	lymphocyte migration	89	1	APP|0	0.16878555875535575	5.92467748647524	0.15588844338643282	1
GO:0018108	peptidyl-tyrosine phosphorylation	372	2	APP|0;NTRK1|0	0.705485706258341	2.8349263241736358	0.15621066199087863	1
GO:2001233	regulation of apoptotic signaling pathway	372	2	RPL11|1;RPL26|1	0.705485706258341	2.8349263241736358	0.15621066199087863	1
GO:0023052	signaling	5257	13	APP|0;KRAS|0;MTNR1A|0;NTRK1|0;RPL11|1;RPL26|1;TRIM25|0;IKBKG|0;MFHAS1|1;RPL23|1;SASH1|1;CALML5|0;TNIP2|0	9.969726768279834	1.3039474703922107	0.15622215950338314	1
GO:0001909	leukocyte mediated cytotoxicity	90	1	SERPINB4|0	0.1706820257076631	5.858847736625515	0.15749934330363402	1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	374	2	RPL11|1;TRIM25|0	0.7092786401629556	2.8197662903545258	0.15754211669474083	1
GO:0018212	peptidyl-tyrosine modification	375	2	APP|0;NTRK1|0	0.711175107115263	2.812246913580247	0.1582087181506091	1
GO:1901987	regulation of cell cycle phase transition	375	2	APP|0;RPL26|1	0.711175107115263	2.812246913580247	0.1582087181506091	1
GO:0051249	regulation of lymphocyte activation	376	2	RUNX3|0;TNIP2|0	0.7130715740675704	2.804767533490938	0.15887589653874656	1
GO:0051240	positive regulation of multicellular organismal process	1534	5	APP|0;RUNX3|0;NTRK1|0;SASH1|1;LRRN3|1	2.9091803048395026	1.7186971847988797	0.1589608919053891	1
GO:0051252	regulation of RNA metabolic process	3332	9	APP|0;RUNX3|0;KRAS|0;NTRK1|0;RPS14|1;TRIM25|0;IKBKG|0;RPL23|1;TNIP2|0	6.3190278850881505	1.4242697078831532	0.15982921889698454	1
GO:0019730	antimicrobial humoral response	92	1	RPL39|1	0.17447495961227785	5.731481481481482	0.16071226661483962	1
GO:0031124	mRNA 3'-end processing	92	1	APP|0	0.17447495961227785	5.731481481481482	0.16071226661483962	1
GO:0031329	regulation of cellular catabolic process	735	3	RPL11|1;IKBKG|0;RPL23|1	1.3939032099459154	2.1522297808012096	0.16088039221225214	1
GO:0052547	regulation of peptidase activity	379	2	APP|0;SERPINB4|0	0.7187609749244925	2.782566207368318	0.16088085000081298	1
GO:0044773	mitotic DNA damage checkpoint	93	1	RPL26|1	0.17637142656458524	5.6698526483472715	0.1623143004643547	1
GO:0048259	regulation of receptor-mediated endocytosis	93	1	APP|0	0.17637142656458524	5.6698526483472715	0.1623143004643547	1
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	93	1	RPL26|1	0.17637142656458524	5.6698526483472715	0.1623143004643547	1
GO:0051591	response to cAMP	94	1	APP|0	0.1782678935168926	5.609535066981876	0.16391338939870614	1
GO:1990823	response to leukemia inhibitory factor	94	1	TRIM25|0	0.1782678935168926	5.609535066981876	0.16391338939870614	1
GO:1990830	cellular response to leukemia inhibitory factor	94	1	TRIM25|0	0.1782678935168926	5.609535066981876	0.16391338939870614	1
